query,querySlug,cluster,clusterLabel,text,videosNumber,ids
urban farming,urban-farming,8,Aquaponics,aquaponicsph,3,7123723425587219738|7227085764020997382|7293877647447264518
urban farming,urban-farming,10,Urban farming,urbanfarming,371,7058517229062606106|7057505375368580379|7057501612847238427|7057483800019881242|7056741048453745946|7054967032890133761|7054829981196635419|7052913868808523035|7049881123337325851|7069172394920906010|7068942599620398362|7068840590305250586|7068559814573575451|7068558381715426586|7068120255435902235|7067318013556460826|7067302996853476634|7067207544317447450|7065132733642657025|7062983484117208347|7062240393315896603|7061801031251889434|7060739848537115930|7080816753315466523|7080430455228550426|7079590296094248219|7079330394507676955|7077838482311253274|7077758639125138689|7076122050573782299|7075699818517024026|7074568813907381531|7092299334569577754|7092262693519838491|7091620814323322138|7091218601738374426|7090168220727905537|7089650550500756762|7089610158359186715|7089260236552408346|7088786274303200539|7088697276238925082|7088645137886186779|7087883835614039323|7087363892308938010|7086996726745238811|7086969641150483738|7086687414659468545|7086654282220522779|7103666861614664986|7102608358187781403|7102390708086050075|7102344876104158490|7101957311807114523|7101620424039025946|7101611940413295899|7099111327066590490|7098532138038955291|7098173981026438426|7097613246043000091|7096970020508454171|7096905341350317339|7095900488582876442|7094897697332661531|7114826521948196123|7114821022720822554|7114318555302087963|7114314802859642139|7113539988985269530|7111072538909805851|7110757703772867866|7108984799661952283|7107417601487228187|7126388695426419995|7125660224597331227|7124914154552528155|7124249844578798875|7123899596740234523|7123723425587219738|7123575280572091674|7122128511900405018|7121677990349524250|7121543724131306778|7118345084420001051|7117927150493158683|7117461731097464091|7137863853462883611|7137464028938489114|7137294168639982875|7137293876540214554|7137293745212427546|7137292808401980698|7137127975144721690|7137127642058214682|7137107823116389658|7137097878492810522|7135955078749375771|7135800782812712218|7135458727829802266|7133034430070803739|7149234039847800091|7149234006473608474|7148989419003858202|7148960169190296858|7148666905849629979|7148491914352921882|7148423799225044250|7148292963364261146|7148190721172983066|7147988873447001370|7147718328377740571|7147632698452954395|7146730390856813850|7146693618210852122|7146505612338187546|7146382320503770395|7146176150706949403|7146136897880968474|7159791072900812059|7159407777545342235|7159361712016133402|7158999859016584475|7158713543364332826|7158710215867714843|7158622396524547329|7158620439533587738|7158530504608746778|7158444722871160070|7158272757669596443|7158224978062609691|7171804864220056858|7171791442040425755|7171766068892028187|7171710284254547227|7171657143278521626|7171601126402297115|7171090583291759898|7170939429647830299|7170855960104160539|7170112957861432603|7169903385313955098|7168315027928419611|7168035983408008474|7167736876072176923|7167560539068042523|7167398771431640347|7167279950259621146|7167263860921994523|7167259654307826971|7183307371756752154|7182891392023170331|7182655568920857882|7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738|7181596982245477658|7181409866701884699|7181406805770194202|7181375652761750811|7180969869360352538|7180441607496338714|7179957311975230746|7179639822779305242|7179577902181223707|7179327696005090587|7194959407036239131|7194102459264929050|7194002073988369690|7193345285370744091|7193129295152287003|7192815479243738395|7192756164365454618|7192664706530708763|7192581531838270747|7192190108248902917|7191857966004325658|7190689173060209946|7190134966565489947|7190102674807770394|7189423922511744282|7189407953244491034|7205219069593881882|7205185088890490138|7205155970744323354|7204890443010624794|7204793272038886683|7204753221024222491|7204694794419883290|7204684743395364123|7204655337624980742|7204631961745231130|7204269906311843099|7204026182768069914|7203948249076534555|7203571471770193178|7203564234536471834|7203563141198777626|7216845843503025413|7216662857532886277|7216586776884825349|7216586473422785798|7216586217587002630|7216565479953943814|7216239467613539590|7216235130761776389|7215764070169857285|7215549405070462213|7215327066856754438|7215155644200930565|7215086296069393670|7215044662548073733|7215029148912323846|7215019359494835462|7227896833736051973|7227333198731103494|7227323066110463237|7227316394495397125|7227085764020997382|7226899881061780763|7226897086468476187|7226892221574843653|7226699633374858501|7226644877931597062|7226585226120580357|7226519752011812101|7226166994188487963|7226100963935800578|7225913812304547078|7225067442203086085|7224827771850149125|7224727118507232518|7239325125953326341|7239197278064381190|7239156386813201670|7238531251253071109|7238514856654064902|7238450201445289222|7238183992745364741|7238063854461193477|7237759700526304517|7237747974850333957|7237655537234496774|7237094808714628353|7237071021948308742|7237049297248816390|7236691647143333126|7236655412676791558|7236547083858103557|7236514458745457926|7236330791159024902|7250356786589404422|7249993791921196290|7249852811100294405|7249744131520711941|7249659020712103173|7248951561764883717|7248577723579387142|7248496475234192645|7247694688155733253|7247484654704479494|7247376863855643909|7247374008251944198|7247303874594344198|7247300106385444101|7261861171068701957|7261855317812612357|7261847533352176901|7261783432269778181|7261750094821739782|7261606704129854725|7261554610794433797|7261490282372402437|7261436312866082054|7261386573831228677|7261252690708040966|7261100275191139589|7261092896403770630|7261074427188645126|7261016333947505925|7260705563540065542|7260680650284453125|7260458788136684805|7273624399029243142|7273031556162145542|7273004916967214341|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271823921194781957|7271437964784307461|7271419152391359749|7271398272571297030|7271388099496676610|7271058120082820358|7271056755226955009|7271032511742971142|7284295878058265864|7284295578400361736|7284026087569460485|7283838910495476997|7283831782842109189|7283668463707507973|7283454006595226885|7283380394492284165|7283366051771944197|7283365257861532934|7283307837265153285|7283303908930243845|7282994480276425989|7282909630852795653|7282758589968583942|7282536859505265925|7282345877023345925|7282335697845996805|7296128038801034502|7295589716164922630|7295547644145929478|7294864773693394181|7294625975491497222|7294542707333057798|7294445755304283397|7293877647447264518|7293697944472030469|7293441978027527429|7293384405526007045|7293352244555058438|7293316582309203206|7292344088425139462|7292303125866679557|7292207459815476486|7291963757742329094|7291823088193277189|7306452194457373958|7306388564181323013|7306134038740225285|7305763902019620102|7305760590570573062|7305187046644108549|7305052936676068610|7304091920635071750|7304062715088227590|7303977899026107656|7303977767807339784|7303977636944956679|7303347499325000965|7302067869108505862|7302049586598694150|7301427367380012293|7318670406251220230|7318407847325306118|7318289593466490117|7317959744852053254|7317886108119977222|7317843057737551109|7317770469040491781|7317584607807868165|7317538769005989125|7317492671675682054|7317218615718153478|7316958088366411014|7316953178522619142|7316879312924265734|7316067218360421637|7315356961766313221|7314846441351007494|7314630654942022917
urban farming,urban-farming,10,Urban farming,backyardfarming,11,7057483800019881242|7205219069593881882|7204890443010624794|7203948249076534555|7247376863855643909|7284295878058265864|7284295578400361736|7305052936676068610|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,urbanfarm,28,7068942599620398362|7067207544317447450|7077838482311253274|7074568813907381531|7092299334569577754|7102390708086050075|7099111327066590490|7117461731097464091|7148666905849629979|7171090583291759898|7170855960104160539|7193345285370744091|7189407953244491034|7204753221024222491|7204631961745231130|7216565479953943814|7215086296069393670|7226892221574843653|7226100963935800578|7237094808714628353|7249982345724398854|7295547644145929478|7305760590570573062|7303347499325000965|7301427367380012293|7318289593466490117|7317959744852053254|7317584607807868165
urban farming,urban-farming,10,Urban farming,urbanfarmingph,4,7068120255435902235|7101957311807114523|7204753221024222491|7247694688155733253
urban farming,urban-farming,10,Urban farming,urbanfarmer,24,7067302996853476634|7061801031251889434|7092299334569577754|7102390708086050075|7099111327066590490|7205185088890490138|7204793272038886683|7204655337624980742|7204269906311843099|7203571471770193178|7226892221574843653|7226166994188487963|7225913812304547078|7237094808714628353|7249993791921196290|7247694688155733253|7295547644145929478|7293352244555058438|7293316582309203206|7292303125866679557|7303347499325000965|7301427367380012293|7317959744852053254|7316953178522619142
urban farming,urban-farming,10,Urban farming,agritok,3,7067302996853476634|7065132733642657025|7094897697332661531
urban farming,urban-farming,10,Urban farming,minifarm,11,7088697276238925082|7171804864220056858|7170939429647830299|7167736876072176923|7167560539068042523|7180969869360352538|7194002073988369690|7192756164365454618|7226585226120580357|7261016333947505925|7305187046644108549
urban farming,urban-farming,10,Urban farming,agriculture,15,7086687414659468545|7122231438014975259|7135458727829802266|7146382320503770395|7167398771431640347|7284295878058265864|7284295578400361736|7283838910495476997|7293441978027527429|7305760590570573062|7305052936676068610|7304062715088227590|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,verticalfarming,12,7114534920608828699|7117461731097464091|7148190721172983066|7146730390856813850|7179577902181223707|7215029148912323846|7250356786589404422|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,organicfarming,8,7123723425587219738|7179577902181223707|7284295878058265864|7284295578400361736|7304062715088227590|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,urbanagriculture,5,7122231438014975259|7226892221574843653|7293441978027527429|7305760590570573062|7305052936676068610
urban farming,urban-farming,10,Urban farming,fertilizer,4,7137294168639982875|7137293876540214554|7137293745212427546|7137292808401980698
urban farming,urban-farming,10,Urban farming,indoorfarming,5,7148960169190296858|7226644877931597062|7284295878058265864|7284295578400361736|7294542707333057798
urban farming,urban-farming,10,Urban farming,modernfarming,7,7181409866701884699|7181406805770194202|7179957311975230746|7179639822779305242|7227896833736051973|7227323066110463237|7317886108119977222
urban farming,urban-farming,10,Urban farming,sustainablefarming,8,7179577902181223707|7249982345724398854|7284295878058265864|7284295578400361736|7293877647447264518|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agriculturelife,6,7203948249076534555|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agricultureworldwide,6,7203948249076534555|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,regenerativeagriculture,6,7273624399029243142|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,tractor,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agro,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agribusiness,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,tractorlife,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agri,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,landwirtschaft,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,factoryfarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,dairyfarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,naturalfarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,georgiafarmer,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,nzfarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,sheepfarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,regenerativefarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agriculturebusiness,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agriculturetiktok,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agricultura🚜🌱,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,instafarming,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,hitofarmingbusiness,3,7283366051771944197|7283365257861532934|7291823088193277189
urban farming,urban-farming,10,Urban farming,pinoyfarmer,4,7295547644145929478|7293352244555058438|7293316582309203206|7301427367380012293
urban farming,urban-farming,10,Urban farming,agronomia,3,7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,10,Urban farming,agriculture_global,3,7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,12,Vegetables,feedingtime,3,7058517229062606106|7057505375368580379|7056741048453745946
urban farming,urban-farming,12,Vegetables,feeding,4,7058517229062606106|7057505375368580379|7057501612847238427|7056741048453745946
urban farming,urban-farming,12,Vegetables,vegetables,8,7057483800019881242|7117461731097464091|7137464028938489114|7137127975144721690|7137127642058214682|7181596982245477658|7180441607496338714|7179327696005090587
urban farming,urban-farming,12,Vegetables,tomato,4,7057483800019881242|7148423799225044250|7227333198731103494|7236655412676791558
urban farming,urban-farming,12,Vegetables,veggies,3,7068558381715426586|7137464028938489114|7137127642058214682
urban farming,urban-farming,12,Vegetables,mushroom,4,7077838482311253274|7088786274303200539|7122128511900405018|7182891392023170331
urban farming,urban-farming,12,Vegetables,usa,3,7077758639125138689|7086687414659468545|7158622396524547329
urban farming,urban-farming,12,Vegetables,foodie,6,7076122050573782299|7075699818517024026|7121543724131306778|7117461731097464091|7148292963364261146|7226644877931597062
urban farming,urban-farming,12,Vegetables,food,7,7086687414659468545|7121543724131306778|7117461731097464091|7148292963364261146|7226100963935800578|7225913812304547078|7305052936676068610
urban farming,urban-farming,12,Vegetables,spinach,3,7102390708086050075|7099111327066590490|7124914154552528155
urban farming,urban-farming,12,Vegetables,vegan,3,7121543724131306778|7117461731097464091|7226100963935800578
urban farming,urban-farming,12,Vegetables,fresh,6,7121543724131306778|7225913812304547078|7305763902019620102|7317886108119977222|7316958088366411014|7316953178522619142
urban farming,urban-farming,12,Vegetables,salad,4,7121543724131306778|7117461731097464091|7146693618210852122|7261252690708040966
urban farming,urban-farming,12,Vegetables,viral,5,7170855960104160539|7192581531838270747|7249659020712103173|7261750094821739782|7316067218360421637
urban farming,urban-farming,12,Vegetables,diabetes,4,7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738
urban farming,urban-farming,12,Vegetables,avocado,4,7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738
urban farming,urban-farming,12,Vegetables,obesity,4,7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738
urban farming,urban-farming,12,Vegetables,halaman,5,7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738|7192190108248902917
urban farming,urban-farming,12,Vegetables,garlic,3,7216586776884825349|7216586473422785798|7216586217587002630
urban farming,urban-farming,12,Vegetables,bawang,3,7216586776884825349|7216586473422785798|7216586217587002630
urban farming,urban-farming,12,Vegetables,bonsai,4,7226899881061780763|7226897086468476187|7236514458745457926|7236330791159024902
urban farming,urban-farming,12,Vegetables,foodies,6,7225913812304547078|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,12,Vegetables,nature,7,7248496475234192645|7284295878058265864|7284295578400361736|7292344088425139462|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,12,Vegetables,global,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,12,Vegetables,photography,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,12,Vegetables,eating,3,7284026087569460485|7282994480276425989|7305052936676068610
urban farming,urban-farming,13,Vegetables,newsph,19,7058610314803219713|7058609046428978433|7137294168639982875|7137293876540214554|7137293745212427546|7137292808401980698|7167398771431640347|7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738|7192190108248902917|7216586776884825349|7216586473422785798|7216586217587002630|7283838910495476997|7294864773693394181|7302067869108505862|7316879312924265734
urban farming,urban-farming,13,Vegetables,pechay,4,7049881123337325851|7121677990349524250|7215044662548073733|7238183992745364741
urban farming,urban-farming,13,Vegetables,oneph,14,7137294168639982875|7137293876540214554|7137293745212427546|7137292808401980698|7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738|7192190108248902917|7216586776884825349|7216586473422785798|7216586217587002630|7283838910495476997|7294864773693394181
urban farming,urban-farming,13,Vegetables,nftsystem,3,7226166994188487963|7248577723579387142|7247374008251944198
urban farming,urban-farming,13,Vegetables,fendt,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farm,34,7058517229062606106|7057505375368580379|7057501612847238427|7056741048453745946|7065132733642657025|7157693620705824027|7171766068892028187|7170939429647830299|7167736876072176923|7180969869360352538|7193345285370744091|7192756164365454618|7227333198731103494|7226100963935800578|7248496475234192645|7273624399029243142|7273004916967214341|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271823921194781957|7271419152391359749|7271398272571297030|7271058120082820358|7271032511742971142|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farming,55,7062240393315896603|7100230479848230170|7122231438014975259|7117411871459675418|7137464028938489114|7149234006473608474|7146382320503770395|7168315027928419611|7167279950259621146|7179327696005090587|7189407953244491034|7261861171068701957|7261847533352176901|7261783432269778181|7261490282372402437|7261436312866082054|7261386573831228677|7261100275191139589|7261092896403770630|7261074427188645126|7260705563540065542|7260680650284453125|7273004916967214341|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271419152391359749|7271398272571297030|7271032511742971142|7284295878058265864|7284295578400361736|7284026087569460485|7283831782842109189|7283668463707507973|7283454006595226885|7283380394492284165|7283307837265153285|7282994480276425989|7282909630852795653|7282758589968583942|7282536859505265925|7294445755304283397|7291963757742329094|7305760590570573062|7305052936676068610|7303977899026107656|7303977767807339784|7303977636944956679|7303727389740190981|7317492671675682054|7317218615718153478
urban farming,urban-farming,14,Farming,farm2o,10,7077838482311253274|7076122050573782299|7075699818517024026|7074568813907381531|7088786274303200539|7122128511900405018|7148666905849629979|7158713543364332826|7171657143278521626|7171090583291759898
urban farming,urban-farming,14,Farming,farmlife,26,7089260236552408346|7137127642058214682|7148491914352921882|7148292963364261146|7146730390856813850|7171804864220056858|7171766068892028187|7170939429647830299|7167736876072176923|7167560539068042523|7183307371756752154|7180969869360352538|7194002073988369690|7193345285370744091|7192756164365454618|7203873343936695579|7215019359494835462|7227333198731103494|7227085764020997382|7226585226120580357|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679|7303347499325000965
urban farming,urban-farming,14,Farming,farmtotable,11,7089260236552408346|7117461731097464091|7149234006473608474|7148989419003858202|7146730390856813850|7146693618210852122|7192664706530708763|7239325125953326341|7293877647447264518|7305052936676068610|7315356961766313221
urban farming,urban-farming,14,Farming,farmtok,11,7086687414659468545|7148491914352921882|7148190721172983066|7146730390856813850|7158620439533587738|7249982345724398854|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farminglife,7,7117411871459675418|7284295878058265864|7284295578400361736|7292704439264201989|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmer,8,7167279950259621146|7247303874594344198|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679|7303727389740190981
urban farming,urban-farming,14,Farming,farmers,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmersmarket,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmington,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmingsimulator,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmingfamily,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmingtonhills,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmingsimulator19,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farminguk,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmersmarketfinds,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmingphotos,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,14,Farming,farmingpics,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679
urban farming,urban-farming,15,Homemade,homemade,3,7124249844578798875|7137464028938489114|7137127975144721690
urban farming,urban-farming,15,Homemade,homegrown,4,7146382320503770395|7203563141198777626|7293877647447264518|7305052936676068610
urban farming,urban-farming,18,Hydroponics,hydroponics,120,7054829981196635419|7069172394920906010|7067318013556460826|7067302996853476634|7067207544317447450|7065132733642657025|7061801031251889434|7060739848537115930|7079966268102642971|7078651634812734746|7077758639125138689|7092299334569577754|7091620814323322138|7091218601738374426|7087883835614039323|7086969641150483738|7103666861614664986|7102608358187781403|7102390708086050075|7102344876104158490|7101620424039025946|7101611940413295899|7099111327066590490|7098532138038955291|7096970020508454171|7096905341350317339|7124249844578798875|7135955078749375771|7135800782812712218|7135458727829802266|7148960169190296858|7148292963364261146|7147988873447001370|7147632698452954395|7146505612338187546|7146382320503770395|7146176150706949403|7146136897880968474|7159361712016133402|7158999859016584475|7158710215867714843|7158622396524547329|7158224978062609691|7171804864220056858|7171791442040425755|7171766068892028187|7171657143278521626|7171090583291759898|7170939429647830299|7170855960104160539|7169903385313955098|7167736876072176923|7167560539068042523|7167279950259621146|7183307371756752154|7181409866701884699|7181406805770194202|7181375652761750811|7180969869360352538|7179957311975230746|7179639822779305242|7179577902181223707|7194002073988369690|7193129295152287003|7192756164365454618|7192581531838270747|7190689173060209946|7205185088890490138|7205155970744323354|7204793272038886683|7204684743395364123|7203948249076534555|7203571471770193178|7203564234536471834|7203563141198777626|7216662857532886277|7216235130761776389|7215549405070462213|7215155644200930565|7215086296069393670|7215044662548073733|7227896833736051973|7227323066110463237|7226585226120580357|7226519752011812101|7226166994188487963|7225067442203086085|7224827771850149125|7239325125953326341|7239197278064381190|7237747974850333957|7237655537234496774|7237049297248816390|7236691647143333126|7249993791921196290|7248577723579387142|7247694688155733253|7247374008251944198|7261606704129854725|7283380394492284165|7282758589968583942|7295547644145929478|7294542707333057798|7294445755304283397|7293877647447264518|7293441978027527429|7293352244555058438|7293316582309203206|7291963757742329094|7306452194457373958|7306134038740225285|7305763902019620102|7304091920635071750|7301427367380012293|7317959744852053254|7317584607807868165|7317538769005989125|7316953178522619142|7315356961766313221|7314630654942022917
urban farming,urban-farming,18,Hydroponics,hydroponicgardening,17,7068942599620398362|7067207544317447450|7110757703772867866|7183307371756752154|7181375652761750811|7179577902181223707|7205185088890490138|7204793272038886683|7203571471770193178|7227323066110463237|7226519752011812101|7226166994188487963|7249993791921196290|7283380394492284165|7282758589968583942|7291963757742329094|7317886108119977222
urban farming,urban-farming,18,Hydroponics,hydroponicsphilippines,63,7068942599620398362|7067207544317447450|7092262693519838491|7102390708086050075|7099111327066590490|7097613246043000091|7096905341350317339|7124914154552528155|7123899596740234523|7121677990349524250|7137863853462883611|7135955078749375771|7135458727829802266|7159361712016133402|7158999859016584475|7158272757669596443|7158224978062609691|7168315027928419611|7167279950259621146|7183307371756752154|7181375652761750811|7192815479243738395|7189423922511744282|7205219069593881882|7205185088890490138|7205155970744323354|7204793272038886683|7204694794419883290|7204684743395364123|7203571471770193178|7203564234536471834|7216662857532886277|7216239467613539590|7216235130761776389|7215764070169857285|7215549405070462213|7215155644200930565|7215086296069393670|7215044662548073733|7227323066110463237|7226519752011812101|7226166994188487963|7225067442203086085|7224827771850149125|7239325125953326341|7239197278064381190|7239156386813201670|7237747974850333957|7237655537234496774|7249993791921196290|7248951561764883717|7273031556162145542|7283380394492284165|7282758589968583942|7294445755304283397|7291963757742329094|7305763902019620102|7318289593466490117|7317959744852053254|7317886108119977222|7317584607807868165|7316958088366411014|7315356961766313221
urban farming,urban-farming,18,Hydroponics,hydroponicsph,3,7068840590305250586|7067318013556460826|7315356961766313221
urban farming,urban-farming,18,Hydroponics,hydroponicsystem,26,7067207544317447450|7099111327066590490|7097613246043000091|7135955078749375771|7135458727829802266|7148292963364261146|7146382320503770395|7158622396524547329|7169903385313955098|7167736876072176923|7183307371756752154|7181375652761750811|7205185088890490138|7205155970744323354|7204793272038886683|7204684743395364123|7203571471770193178|7203564234536471834|7216235130761776389|7215549405070462213|7215155644200930565|7226166994188487963|7225067442203086085|7224827771850149125|7317584607807868165|7315356961766313221
urban farming,urban-farming,18,Hydroponics,hydrofarmer,3,7092299334569577754|7179957311975230746|7179639822779305242
urban farming,urban-farming,18,Hydroponics,hydroponicsoftiktok,10,7088645137886186779|7097613246043000091|7135458727829802266|7169903385313955098|7181375652761750811|7205185088890490138|7204793272038886683|7203571471770193178|7226166994188487963|7249993791921196290
urban farming,urban-farming,18,Hydroponics,hydroponic,8,7099111327066590490|7146382320503770395|7183307371756752154|7239325125953326341|7248577723579387142|7247374008251944198|7282758589968583942|7317584607807868165
urban farming,urban-farming,18,Hydroponics,hydroponicfarming,8,7124249844578798875|7146136897880968474|7183307371756752154|7215044662548073733|7239325125953326341|7239197278064381190|7317584607807868165|7315356961766313221
urban farming,urban-farming,18,Hydroponics,hydroponicsforbeginners,13,7135458727829802266|7205185088890490138|7204793272038886683|7203571471770193178|7216662857532886277|7226166994188487963|7239197278064381190|7237747974850333957|7237655537234496774|7249993791921196290|7248577723579387142|7247374008251944198|7317584607807868165
urban farming,urban-farming,18,Hydroponics,hydroponicgreenhouse,3,7148292963364261146|7167736876072176923|7181375652761750811
urban farming,urban-farming,18,Hydroponics,indoorhydroponics,4,7147632698452954395|7146505612338187546|7158710215867714843|7305763902019620102
urban farming,urban-farming,18,Hydroponics,nutrihydroplantnutrients,5,7158272757669596443|7158224978062609691|7293352244555058438|7293316582309203206|7301427367380012293
urban farming,urban-farming,18,Hydroponics,kratkyhydroponics,4,7205185088890490138|7204793272038886683|7203571471770193178|7294445755304283397
urban farming,urban-farming,18,Hydroponics,hydroponicsbeginner,3,7205185088890490138|7204793272038886683|7203571471770193178
urban farming,urban-farming,18,Hydroponics,hydroponicsetup,3,7205185088890490138|7204793272038886683|7203571471770193178
urban farming,urban-farming,18,Hydroponics,hydrophonics🌱,6,7216239467613539590|7225913812304547078|7283380394492284165|7282758589968583942|7294445755304283397|7291963757742329094
urban farming,urban-farming,18,Hydroponics,hydroponicssystem,3,7227323066110463237|7226519752011812101|7239325125953326341
urban farming,urban-farming,18,Hydroponics,nftsystemhydroponic,3,7226166994188487963|7294445755304283397|7291963757742329094
